id	package	tool	opt_tag	corpora	has_debug_elf	has_stripped_elf	n_debug_elfs	n_stripped_elfs	has_bir	bir_size	has_labels	n_labels	label_schema	n_xproj_ground_truth	n_external_fns	n_sub_graphs	n_nonsub_graphs	n_matched	n_matched_dangling	n_matched_clang_mi	local_split	wulver_split_v1	wulver_split_paper_clean	wulver_split_paper_clean_strict_idx	wulver_data_split	wulver_has_bir	wulver_bir_size	wulver_has_labels	wulver_has_external	wulver_n_sub_graphs	wulver_n_nonsub_graphs	wulver_n_matched	wulver_has_debug_elf	wulver_has_stripped_elf	build_id_stripped	build_id_debug	build_id_match	build_id_any_match	elf_type	has_eh_frame	n_fde	n_fde_debug	elfcheck_ratio	elfcheck_src	duplicate_of	eligible_v2	ineligible_reasons	role_hint	notes
coreutils2_realpath_O1	coreutils2	realpath	O1	local_main;wulver	data/raw/coreutils2_realpath_O1_sym	data/stripped/coreutils2_realpath_O1_stripped	1	1	data/bir/coreutils2_realpath_O1.bir	737812	1	123	schemaA:functions=name->addr		205	87	69	86	0		train	train	train	train	train	0		1	1	87	69	86	0	1	7dbc54c258c24dc1310282e4b4045b136d1f9215	7dbc54c258c24dc1310282e4b4045b136d1f9215	1	1	DYN	1	127	127	1.0	archive		1			
coreutils2_realpath_O2	coreutils2	realpath	O2	local_main;wulver	data/raw/coreutils2_realpath_O2_sym	data/stripped/coreutils2_realpath_O2_stripped	1	1	data/bir/coreutils2_realpath_O2.bir	693772	1	142	schemaA:functions=name->addr		202	84	69	82	0		train	train	train	train	train	0		1	1	84	69	82	0	1	76e29b0794e5fb882c32ff1bd4b83620302fe14e	76e29b0794e5fb882c32ff1bd4b83620302fe14e	1	1	DYN	1	146	146	1.0	archive		1			
coreutils2_realpath_O3	coreutils2	realpath	O3	local_main;wulver	data/raw/coreutils2_realpath_O3_sym	data/stripped/coreutils2_realpath_O3_stripped	1	1	data/bir/coreutils2_realpath_O3.bir	978969	1	145	schemaA:functions=name->addr		222	102	70	100	0		train	train	train	train	train	0		1	1	102	70	100	0	1	791895a9fc3cd0a10597fe2946b238c8422643b7	791895a9fc3cd0a10597fe2946b238c8422643b7	1	1	DYN	1	149	149	1.0	archive		1			
coreutils2_shred	coreutils2	shred	default	local_main;wulver	data/raw/coreutils2_shred_sym	data/stripped/coreutils2_shred_stripped	1	1	data/bir/coreutils2_shred.bir	848062	1	137	schemaA:functions=name->addr		258	94	79	92	0		train	train	train	train	train	0		1	1	94	79	92	0	1	33fb01b75f9214b9204643cbd385af286f43d156	33fb01b75f9214b9204643cbd385af286f43d156	1	1	DYN	1	141	141	1.0	archive		1			
coreutils2_shred_O0	coreutils2	shred	O0	local_main;wulver	data/raw/coreutils2_shred_O0_sym	data/stripped/coreutils2_shred_O0_stripped	1	1	data/bir/coreutils2_shred_O0.bir	1273752	1	187	schemaA:functions=name->addr		531	367	83	366	0		train	train	train	train	train	0		1	1	367	83	366	0	1	fad978acba8b526e3a876867664d235a35265483	fad978acba8b526e3a876867664d235a35265483	1	1	DYN	1	191	191	1.0	archive		1			
coreutils2_shred_O1	coreutils2	shred	O1	local_main;wulver	data/raw/coreutils2_shred_O1_sym	data/stripped/coreutils2_shred_O1_stripped	1	1	data/bir/coreutils2_shred_O1.bir	870279	1	131	schemaA:functions=name->addr		268	104	83	103	0		train	train	train	train	train	0		1	1	104	83	103	0	1	b8906bf181a3b5626a8548dce5e7c0ea6a0d20c0	b8906bf181a3b5626a8548dce5e7c0ea6a0d20c0	1	1	DYN	1	135	135	0.9903846153846154	archive		1			
coreutils2_shred_O2	coreutils2	shred	O2	local_main;wulver	data/raw/coreutils2_shred_O2_sym	data/stripped/coreutils2_shred_O2_stripped	1	1	data/bir/coreutils2_shred_O2.bir	849103	1	140	schemaA:functions=name->addr		260	96	83	94	0		train	train	train	train	train	0		1	1	96	83	94	0	1	f3731c20fc78ccce3939f69517faa2d8c21dd525	f3731c20fc78ccce3939f69517faa2d8c21dd525	1	1	DYN	1	144	144	1.0	archive		1			
coreutils2_shred_O3	coreutils2	shred	O3	local_main;wulver	data/raw/coreutils2_shred_O3_sym	data/stripped/coreutils2_shred_O3_stripped	1	1	data/bir/coreutils2_shred_O3.bir	1146994	1	146	schemaA:functions=name->addr		277	113	83	111	0		train	train	train	train	train	0		1	1	113	83	111	0	1	b8062a87ac7549bcaec3ab831104dfd628922523	b8062a87ac7549bcaec3ab831104dfd628922523	1	1	DYN	1	150	150	1.0	archive		1			
coreutils2_sort	coreutils2	sort	default	local_main;wulver	data/raw/coreutils2_sort_sym	data/stripped/coreutils2_sort_stripped	1	1	data/bir/coreutils2_sort.bir	1958468	1	242	schemaA:functions=name->addr		435	174	136	172	0		train	train	train	train	train	0		1	1	174	136	172	0	1	a800d55a83d6cc5af680b1f495308176a73a10df	a800d55a83d6cc5af680b1f495308176a73a10df	1	1	DYN	1	246	246	1.0	archive	coreutils2_sort_O2:0.93	1			dup_group_keeper:coreutils2_sort_O2
coreutils2_sort_O0	coreutils2	sort	O0	local_main;wulver	data/raw/coreutils2_sort_O0_sym	data/stripped/coreutils2_sort_O0_stripped	1	1	data/bir/coreutils2_sort_O0.bir	2870778	1	360	schemaA:functions=name->addr		972	706	144	703	0		train	train	train	train	train	0		1	1	706	144	703	0	1	60ad645f981c4fa39e9e7850b5e0e17ec786474f	60ad645f981c4fa39e9e7850b5e0e17ec786474f	1	1	DYN	1	365	365	1.0	archive		1			
coreutils2_sort_O1	coreutils2	sort	O1	local_main;wulver	data/raw/coreutils2_sort_O1_sym	data/stripped/coreutils2_sort_O1_stripped	1	1	data/bir/coreutils2_sort_O1.bir	1945262	1	241	schemaA:functions=name->addr		447	192	140	191	0		train	train	train	train	train	0		1	1	192	140	191	0	1	4eaf04d55ea3c5ed723246783efbe8891d9b8581	4eaf04d55ea3c5ed723246783efbe8891d9b8581	1	1	DYN	1	245	245	1.0	archive		1			
coreutils2_sort_O2	coreutils2	sort	O2	local_main;wulver	data/raw/coreutils2_sort_O2_sym	data/stripped/coreutils2_sort_O2_stripped	1	1	data/bir/coreutils2_sort_O2.bir	1962869	1	246	schemaA:functions=name->addr		435	180	140	178	0		train	train	train	train	train	0		1	1	180	140	178	0	1	6b4ea780d6f6e1cfb136ba76109a8183d6717b3d	6b4ea780d6f6e1cfb136ba76109a8183d6717b3d	1	1	DYN	1	250	250	1.0	archive	coreutils2_sort:0.93	0	duplicate_build_of:coreutils2_sort		
coreutils2_sort_O3	coreutils2	sort	O3	local_main;wulver	data/raw/coreutils2_sort_O3_sym	data/stripped/coreutils2_sort_O3_stripped	1	1	data/bir/coreutils2_sort_O3.bir	2497051	1	247	schemaA:functions=name->addr		449	194	140	192	0		train	train	train	train	train	0		1	1	194	140	192	0	1	d0e27d60fdda6ffc9ce4f85e211d8df8e9fd1cfc	d0e27d60fdda6ffc9ce4f85e211d8df8e9fd1cfc	1	1	DYN	1	251	251	1.0	archive		1			
coreutils2_stty	coreutils2	stty	default	local_main;wulver	data/raw/coreutils2_stty_sym	data/stripped/coreutils2_stty_stripped	1	1	data/bir/coreutils2_stty.bir	821112	1	113	schemaA:functions=name->addr		204	70	64	67	0		train	train	train	train	train	0		1	1	70	64	67	0	1	7520fbfec0fdec5fba52874b59e1b4a6028b2326	7520fbfec0fdec5fba52874b59e1b4a6028b2326	1	1	DYN	1	116	116	1.0	archive		1			
coreutils2_stty_O0	coreutils2	stty	O0	local_main;wulver	data/raw/coreutils2_stty_O0_sym	data/stripped/coreutils2_stty_O0_stripped	1	1	data/bir/coreutils2_stty_O0.bir	1288185	1	152	schemaA:functions=name->addr		438	304	68	299	0		train	train	train	train	train	0		1	1	304	68	299	0	1	10bfe1168a80cbff69057a32480b490a75e807f6	10bfe1168a80cbff69057a32480b490a75e807f6	1	1	DYN	1	158	158	1.0	archive		1			
coreutils2_stty_O1	coreutils2	stty	O1	local_main;wulver	data/raw/coreutils2_stty_O1_sym	data/stripped/coreutils2_stty_O1_stripped	1	1	data/bir/coreutils2_stty_O1.bir	860343	1	104	schemaA:functions=name->addr		214	82	67	80	0		train	train	train	train	train	0		1	1	82	67	80	0	1	57020bbd62ad5ad48773302bafd5c832c9d2b6ea	57020bbd62ad5ad48773302bafd5c832c9d2b6ea	1	1	DYN	1	109	109	1.0	archive		1			
coreutils2_stty_O2	coreutils2	stty	O2	local_main;wulver	data/raw/coreutils2_stty_O2_sym	data/stripped/coreutils2_stty_O2_stripped	1	1	data/bir/coreutils2_stty_O2.bir	771557	1	116	schemaA:functions=name->addr		204	72	67	69	0		train	train	train	train	train	0		1	1	72	67	69	0	1	fe9e20cf18f1aa469640a1d62ef41c6a9f322fe2	fe9e20cf18f1aa469640a1d62ef41c6a9f322fe2	1	1	DYN	1	119	119	1.0	archive		1			
coreutils2_stty_O3	coreutils2	stty	O3	local_main;wulver	data/raw/coreutils2_stty_O3_sym	data/stripped/coreutils2_stty_O3_stripped	1	1	data/bir/coreutils2_stty_O3.bir	995231	1	121	schemaA:functions=name->addr		222	90	67	87	0		train	train	train	train	train	0		1	1	90	67	87	0	1	5ec60fd6e0c7f83d74ed5ee4d930ff52b7e5c5b1	5ec60fd6e0c7f83d74ed5ee4d930ff52b7e5c5b1	1	1	DYN	1	124	124	1.0	archive		1			
coreutils3_comm_O0	coreutils3	comm	O0	local_main;wulver	data/raw/coreutils3_comm_O0_sym	data/stripped/coreutils3_comm_O0_stripped	1	1	data/bir/coreutils3_comm_O0.bir	748081	1	140	schemaA:functions=addr->name		385	263	58	133	0			train	train	train		0		1	1	263	58	133	0	1	1b7651390f475e1f911b864379e62130a81acfd7	1b7651390f475e1f911b864379e62130a81acfd7	1	1	DYN	1	137	137	1.0	archive		1			
coreutils3_comm_O1	coreutils3	comm	O1	local_main;wulver	data/raw/coreutils3_comm_O1_sym	data/stripped/coreutils3_comm_O1_stripped	1	1	data/bir/coreutils3_comm_O1.bir	480838	1	108	schemaA:functions=addr->name		194	74	57	74	0			train	train	train		0		1	1	74	57	74	0	1	149971c088724fb6118b59d37dfffd4f32c13ad8	149971c088724fb6118b59d37dfffd4f32c13ad8	1	1	DYN	1	105	105	1.0	archive		1			
coreutils3_comm_O2	coreutils3	comm	O2	local_main;wulver	data/raw/coreutils3_comm_O2_sym	data/stripped/coreutils3_comm_O2_stripped	1	1	data/bir/coreutils3_comm_O2.bir	428560	1	120	schemaA:functions=addr->name		188	68	57	68	0			train	train	train		0		1	1	68	57	68	0	1	f4d8b87fe4fb33166b5423c82289e9d8825f8459	f4d8b87fe4fb33166b5423c82289e9d8825f8459	1	1	DYN	1	117	117	1.0	archive		1			
coreutils3_comm_O3	coreutils3	comm	O3	local_main;wulver	data/raw/coreutils3_comm_O3_sym	data/stripped/coreutils3_comm_O3_stripped	1	1	data/bir/coreutils3_comm_O3.bir	668030	1	125	schemaA:functions=addr->name		207	87	57	87	0			train	train	train		0		1	1	87	57	87	0	1	b2cd075351f981f1a7681a8126f3f7315d512863	b2cd075351f981f1a7681a8126f3f7315d512863	1	1	DYN	1	122	122	1.0	archive		1			
coreutils3_dirname_O0	coreutils3	dirname	O0	local_main;wulver	data/raw/coreutils3_dirname_O0_sym	data/stripped/coreutils3_dirname_O0_stripped	1	1	data/bir/coreutils3_dirname_O0.bir	512955	1	118	schemaA:functions=addr->name		320	220	47	112	0			train	train	train		0		1	1	220	47	112	0	1	d4f313b843e856fd075f4ec89b7dd7b0dd39184f	d4f313b843e856fd075f4ec89b7dd7b0dd39184f	1	1	DYN	1	115	115	1.0	archive		1			
coreutils3_dirname_O1	coreutils3	dirname	O1	local_main;wulver	data/raw/coreutils3_dirname_O1_sym	data/stripped/coreutils3_dirname_O1_stripped	1	1	data/bir/coreutils3_dirname_O1.bir	351691	1	90	schemaA:functions=addr->name		156	58	46	58	0			train	train	train		0		1	1	58	46	58	0	1	78e32530785fafa9def99b984d2590fb5fe60a06	78e32530785fafa9def99b984d2590fb5fe60a06	1	1	DYN	1	87	87	1.0	archive		1			
coreutils3_dirname_O2	coreutils3	dirname	O2	local_main;wulver	data/raw/coreutils3_dirname_O2_sym	data/stripped/coreutils3_dirname_O2_stripped	1	1	data/bir/coreutils3_dirname_O2.bir	273629	1	102	schemaA:functions=addr->name		145	47	46	47	0			train	train	train		0		1	1	47	46	47	0	1	3a8f423d61cf3150b7c37b349b9c682159aec046	3a8f423d61cf3150b7c37b349b9c682159aec046	1	1	DYN	1	99	99	1.0	archive		1			
coreutils3_dirname_O3	coreutils3	dirname	O3	local_main;wulver	data/raw/coreutils3_dirname_O3_sym	data/stripped/coreutils3_dirname_O3_stripped	1	1	data/bir/coreutils3_dirname_O3.bir	521733	1	108	schemaA:functions=addr->name		169	71	46	71	0			train	train	train		0		1	1	71	46	71	0	1	b9aa75d64f8113a28890090198eba65342e65e6b	b9aa75d64f8113a28890090198eba65342e65e6b	1	1	DYN	1	105	105	1.0	archive		1			
coreutils3_env_O0	coreutils3	env	O0	local_main;wulver	data/raw/coreutils3_env_O0_sym	data/stripped/coreutils3_env_O0_stripped	1	1	data/bir/coreutils3_env_O0.bir	749087	1	137	schemaA:functions=addr->name		395	255	67	130	0			train	train	train		0		1	1	255	67	130	0	1	73c64e4b53fb5c42c92c4bba0685338165db147e	73c64e4b53fb5c42c92c4bba0685338165db147e	1	1	DYN	1	134	134	1.0	archive		1			
coreutils3_env_O1	coreutils3	env	O1	local_main;wulver	data/raw/coreutils3_env_O1_sym	data/stripped/coreutils3_env_O1_stripped	1	1	data/bir/coreutils3_env_O1.bir	481499	1	95	schemaA:functions=addr->name		204	66	66	67	0			train	train	train		0		1	1	66	66	67	0	1	44f13fbf71309f6deeeb901514d5cd2b96f68355	44f13fbf71309f6deeeb901514d5cd2b96f68355	1	1	DYN	1	92	92	1.0	archive		1			
coreutils3_env_O2	coreutils3	env	O2	local_main;wulver	data/raw/coreutils3_env_O2_sym	data/stripped/coreutils3_env_O2_stripped	1	1	data/bir/coreutils3_env_O2.bir	445541	1	107	schemaA:functions=addr->name		196	58	66	58	0			train	train	train		0		1	1	58	66	58	0	1	94bac045de73ae7f4bc2c2341ec7cf0201427fcc	94bac045de73ae7f4bc2c2341ec7cf0201427fcc	1	1	DYN	1	104	104	1.0	archive		1			
coreutils3_env_O3	coreutils3	env	O3	local_main;wulver	data/raw/coreutils3_env_O3_sym	data/stripped/coreutils3_env_O3_stripped	1	1	data/bir/coreutils3_env_O3.bir	684583	1	112	schemaA:functions=addr->name		215	77	66	77	0			train	train	train		0		1	1	77	66	77	0	1	25f38ec097bc82894613f5af69dbb34594c28b32	25f38ec097bc82894613f5af69dbb34594c28b32	1	1	DYN	1	109	109	1.0	archive		1			
coreutils3_expand_O0	coreutils3	expand	O0	local_main;wulver	data/raw/coreutils3_expand_O0_sym	data/stripped/coreutils3_expand_O0_stripped	1	1	data/bir/coreutils3_expand_O0.bir	627197	1	135	schemaA:functions=addr->name		368	250	56	128	0			train	train	train		0		1	1	250	56	128	0	1	69ccef8912026581ef09e0b7aa8e56e600c6f6c3	69ccef8912026581ef09e0b7aa8e56e600c6f6c3	1	1	DYN	1	132	132	1.0	archive		1			
coreutils3_expand_O1	coreutils3	expand	O1	local_main;wulver	data/raw/coreutils3_expand_O1_sym	data/stripped/coreutils3_expand_O1_stripped	1	1	data/bir/coreutils3_expand_O1.bir	431136	1	101	schemaA:functions=addr->name		187	69	56	69	0			train	train	train		0		1	1	69	56	69	0	1	a38dd0b175eb80b6814f230ce38c2b8bb4039e0e	a38dd0b175eb80b6814f230ce38c2b8bb4039e0e	1	1	DYN	1	98	98	1.0	archive		1			
coreutils3_expand_O2	coreutils3	expand	O2	local_main;wulver	data/raw/coreutils3_expand_O2_sym	data/stripped/coreutils3_expand_O2_stripped	1	1	data/bir/coreutils3_expand_O2.bir	357396	1	111	schemaA:functions=addr->name		175	57	56	57	0			train	train	train		0		1	1	57	56	57	0	1	56713ab049d4b37b98bfeb269e459635dbe7fa89	56713ab049d4b37b98bfeb269e459635dbe7fa89	1	1	DYN	1	108	108	1.0	archive		1			
coreutils3_expand_O3	coreutils3	expand	O3	local_main;wulver	data/raw/coreutils3_expand_O3_sym	data/stripped/coreutils3_expand_O3_stripped	1	1	data/bir/coreutils3_expand_O3.bir	606049	1	117	schemaA:functions=addr->name		198	80	56	80	0			train	train	train		0		1	1	80	56	80	0	1	a998bd6324ce20f0685806010d4d2e94c8fb4766	a998bd6324ce20f0685806010d4d2e94c8fb4766	1	1	DYN	1	114	114	1.0	archive		1			
coreutils3_expr_O0	coreutils3	expr	O0	local_main;wulver	data/raw/coreutils3_expr_O0_sym	data/stripped/coreutils3_expr_O0_stripped	1	1	data/bir/coreutils3_expr_O0.bir	850915	1	147	schemaA:functions=addr->name		407	275	63	140	0			train	train	train		0		1	1	275	63	140	0	1	aabce52a1701d348bca2744eb6a34e2d97e917fe	aabce52a1701d348bca2744eb6a34e2d97e917fe	1	1	DYN	1	144	144	1.0	archive		1			
coreutils3_expr_O1	coreutils3	expr	O1	local_main;wulver	data/raw/coreutils3_expr_O1_sym	data/stripped/coreutils3_expr_O1_stripped	1	1	data/bir/coreutils3_expr_O1.bir	624191	1	109	schemaA:functions=addr->name		202	76	60	76	0			train	train	train		0		1	1	76	60	76	0	1	e2289112bf9251045209960940d83a578a6cc859	e2289112bf9251045209960940d83a578a6cc859	1	1	DYN	1	106	106	1.0	archive		1			
coreutils3_expr_O2	coreutils3	expr	O2	local_main;wulver	data/raw/coreutils3_expr_O2_sym	data/stripped/coreutils3_expr_O2_stripped	1	1	data/bir/coreutils3_expr_O2.bir	624696	1	115	schemaA:functions=addr->name		193	67	60	67	0			train	train	train		0		1	1	67	60	67	0	1	2a62661e328ee8ed304edbbdbdecdebd387691a5	2a62661e328ee8ed304edbbdbdecdebd387691a5	1	1	DYN	1	112	112	1.0	archive		1			
coreutils3_expr_O3	coreutils3	expr	O3	local_main;wulver	data/raw/coreutils3_expr_O3_sym	data/stripped/coreutils3_expr_O3_stripped	1	1	data/bir/coreutils3_expr_O3.bir	907609	1	118	schemaA:functions=addr->name		211	85	60	84	0			train	train	train		0		1	1	85	60	84	0	1	68044d2d00e4a2da65c0377e048bd95cb472e371	68044d2d00e4a2da65c0377e048bd95cb472e371	1	1	DYN	1	115	115	1.0	archive		1			
coreutils3_fold_O0	coreutils3	fold	O0	local_main;wulver	data/raw/coreutils3_fold_O0_sym	data/stripped/coreutils3_fold_O0_stripped	1	1	data/bir/coreutils3_fold_O0.bir	609256	1	128	schemaA:functions=addr->name		359	237	58	121	0			train	train	train		0		1	1	237	58	121	0	1	522cf147f732cfac2658d4e9c684f6f0de6a010d	522cf147f732cfac2658d4e9c684f6f0de6a010d	1	1	DYN	1	125	125	1.0	archive		1			
coreutils3_fold_O1	coreutils3	fold	O1	local_main;wulver	data/raw/coreutils3_fold_O1_sym	data/stripped/coreutils3_fold_O1_stripped	1	1	data/bir/coreutils3_fold_O1.bir	421247	1	95	schemaA:functions=addr->name		186	64	58	64	0			train	train	train		0		1	1	64	58	64	0	1	44a05d9704c5e7717913123af83d77a67b10bb77	44a05d9704c5e7717913123af83d77a67b10bb77	1	1	DYN	1	92	92	1.0	archive		1			
coreutils3_fold_O2	coreutils3	fold	O2	local_main;wulver	data/raw/coreutils3_fold_O2_sym	data/stripped/coreutils3_fold_O2_stripped	1	1	data/bir/coreutils3_fold_O2.bir	351840	1	105	schemaA:functions=addr->name		173	51	58	51	0			train	train	train		0		1	1	51	58	51	0	1	b0405d455b49b8291dff2e946342159acb9a22bb	b0405d455b49b8291dff2e946342159acb9a22bb	1	1	DYN	1	102	102	1.0	archive		1			
coreutils3_fold_O3	coreutils3	fold	O3	local_main;wulver	data/raw/coreutils3_fold_O3_sym	data/stripped/coreutils3_fold_O3_stripped	1	1	data/bir/coreutils3_fold_O3.bir	604975	1	111	schemaA:functions=addr->name		196	74	58	74	0			train	train	train		0		1	1	74	58	74	0	1	b30831150c439ddcd3b68ae674a84ad63844691b	b30831150c439ddcd3b68ae674a84ad63844691b	1	1	DYN	1	108	108	1.0	archive		1			
coreutils3_id_O0	coreutils3	id	O0	local_main;wulver	data/raw/coreutils3_id_O0_sym	data/stripped/coreutils3_id_O0_stripped	1	1	data/bir/coreutils3_id_O0.bir	759153	1	151	schemaA:functions=addr->name		420	286	64	145	0			train	train	train		0		1	1	286	64	145	0	1	900832c3425fed8cf0c05f9e26bc82fbd78aa20d	900832c3425fed8cf0c05f9e26bc82fbd78aa20d	1	1	DYN	1	149	149	1.0	archive		1			
coreutils3_id_O1	coreutils3	id	O1	local_main;wulver	data/raw/coreutils3_id_O1_sym	data/stripped/coreutils3_id_O1_stripped	1	1	data/bir/coreutils3_id_O1.bir	495334	1	98	schemaA:functions=addr->name		196	68	61	67	0			train	train	train		0		1	1	68	61	67	0	1	6ec674878865c6ab2a40b6384d2a545561cbf795	6ec674878865c6ab2a40b6384d2a545561cbf795	1	1	DYN	1	95	95	1.0	archive		1			
coreutils3_id_O2	coreutils3	id	O2	local_main;wulver	data/raw/coreutils3_id_O2_sym	data/stripped/coreutils3_id_O2_stripped	1	1	data/bir/coreutils3_id_O2.bir	428811	1	108	schemaA:functions=addr->name		180	54	60	54	0			train	train	train		0		1	1	54	60	54	0	1	c2e6a14c649d756874b8f0bd55ed64c6253ccc8b	c2e6a14c649d756874b8f0bd55ed64c6253ccc8b	1	1	DYN	1	105	105	1.0	archive		1			
coreutils3_id_O3	coreutils3	id	O3	local_main;wulver	data/raw/coreutils3_id_O3_sym	data/stripped/coreutils3_id_O3_stripped	1	1	data/bir/coreutils3_id_O3.bir	684182	1	114	schemaA:functions=addr->name		203	77	60	77	0			train	train	train		0		1	1	77	60	77	0	1	9a10b60be4c76b73baaf5107bfee4b87882c8abd	9a10b60be4c76b73baaf5107bfee4b87882c8abd	1	1	DYN	1	111	111	1.0	archive		1			
coreutils3_link_O0	coreutils3	link	O0	local_main;wulver	data/raw/coreutils3_link_O0_sym	data/stripped/coreutils3_link_O0_stripped	1	1	data/bir/coreutils3_link_O0.bir	513323	1	116	schemaA:functions=addr->name		314	216	46	109	0			train	train	train		0		1	1	216	46	109	0	1	66691880837f4a0d06b5e7b1ee62175b3ac3e083	66691880837f4a0d06b5e7b1ee62175b3ac3e083	1	1	DYN	1	113	113	1.0	archive		1			
coreutils3_link_O1	coreutils3	link	O1	local_main;wulver	data/raw/coreutils3_link_O1_sym	data/stripped/coreutils3_link_O1_stripped	1	1	data/bir/coreutils3_link_O1.bir	353766	1	88	schemaA:functions=addr->name		152	56	45	56	0			train	train	train		0		1	1	56	45	56	0	1	fa196487b7e71c4cb2901ca1bc693d5324135ebb	fa196487b7e71c4cb2901ca1bc693d5324135ebb	1	1	DYN	1	85	85	1.0	archive		1			
coreutils3_link_O2	coreutils3	link	O2	local_main;wulver	data/raw/coreutils3_link_O2_sym	data/stripped/coreutils3_link_O2_stripped	1	1	data/bir/coreutils3_link_O2.bir	305154	1	100	schemaA:functions=addr->name		148	52	45	52	0			train	train	train		0		1	1	52	45	52	0	1	98e439757c94421116deefdcac73a343bf8a3824	98e439757c94421116deefdcac73a343bf8a3824	1	1	DYN	1	97	97	1.0	archive		1			
coreutils3_link_O3	coreutils3	link	O3	local_main;wulver	data/raw/coreutils3_link_O3_sym	data/stripped/coreutils3_link_O3_stripped	1	1	data/bir/coreutils3_link_O3.bir	533342	1	106	schemaA:functions=addr->name		168	72	45	71	0			train	train	train		0		1	1	72	45	71	0	1	de027bc8b0820f6dc647a65a17e8f4994f02211e	de027bc8b0820f6dc647a65a17e8f4994f02211e	1	1	DYN	1	103	103	1.0	archive		1			
coreutils3_ln_O0	coreutils3	ln	O0	local_main;wulver	data/raw/coreutils3_ln_O0_sym	data/stripped/coreutils3_ln_O0_stripped	1	1	data/bir/coreutils3_ln_O0.bir	1470716	1	238	schemaA:functions=addr->name		629	459	85	234	0			train	train	train		0		1	1	459	85	234	0	1	46d7808381c9dcdd6decbbbbbbd7e065aa294760	46d7808381c9dcdd6decbbbbbbd7e065aa294760	1	1	DYN	1	238	238	1.0	archive		1			
coreutils3_ln_O1	coreutils3	ln	O1	local_main;wulver	data/raw/coreutils3_ln_O1_sym	data/stripped/coreutils3_ln_O1_stripped	1	1	data/bir/coreutils3_ln_O1.bir	1035532	1	173	schemaA:functions=addr->name		288	120	84	120	0			train	train	train		0		1	1	120	84	120	0	1	96454a38eccbf21dd23d63042a204ee6d80626e8	96454a38eccbf21dd23d63042a204ee6d80626e8	1	1	DYN	1	170	170	1.0	archive		1			
coreutils3_ln_O2	coreutils3	ln	O2	local_main;wulver	data/raw/coreutils3_ln_O2_sym	data/stripped/coreutils3_ln_O2_stripped	1	1	data/bir/coreutils3_ln_O2.bir	1018643	1	191	schemaA:functions=addr->name		287	119	84	119	0			train	train	train		0		1	1	119	84	119	0	1	13f8f49f8694bd287d01a0eb8a58db4273dc12a8	13f8f49f8694bd287d01a0eb8a58db4273dc12a8	1	1	DYN	1	188	188	1.0	archive		1			
coreutils3_ln_O3	coreutils3	ln	O3	local_main;wulver	data/raw/coreutils3_ln_O3_sym	data/stripped/coreutils3_ln_O3_stripped	1	1	data/bir/coreutils3_ln_O3.bir	1330451	1	195	schemaA:functions=addr->name		306	136	85	137	0			train	train	train		0		1	1	136	85	137	0	1	c9fc8917d8978ad0b7dea34692222b0160fd3d46	c9fc8917d8978ad0b7dea34692222b0160fd3d46	1	1	DYN	1	192	192	1.0	archive		1			
coreutils3_mkdir_O0	coreutils3	mkdir	O0	local_main;wulver	data/raw/coreutils3_mkdir_O0_sym	data/stripped/coreutils3_mkdir_O0_stripped	1	1	data/bir/coreutils3_mkdir_O0.bir	1173279	1	174	schemaA:functions=addr->name		466	326	67	167	0			train	train	train		0		1	1	326	67	167	0	1	777b8de16e483bbae36a91034f5e622fdbdc696d	777b8de16e483bbae36a91034f5e622fdbdc696d	1	1	DYN	1	171	171	1.0	archive		1			
coreutils3_mkdir_O1	coreutils3	mkdir	O1	local_main;wulver	data/raw/coreutils3_mkdir_O1_sym	data/stripped/coreutils3_mkdir_O1_stripped	1	1	data/bir/coreutils3_mkdir_O1.bir	781135	1	111	schemaA:functions=addr->name		223	81	68	80	0			train	train	train		0		1	1	81	68	80	0	1	a66e102bdf160991b5d1487bf51ec019bbb8010a	a66e102bdf160991b5d1487bf51ec019bbb8010a	1	1	DYN	1	108	108	1.0	archive		1			
